node_group,dst_label,count,fraction
FN_below_threshold,netflow 142.20.57.246:53325->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53323->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53317->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53316->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53315->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53314->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53313->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53312->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53311->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53310->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53309->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53306->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53305->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53304->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53302->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53301->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53300->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53299->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53292->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53290->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53289->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53285->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53284->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53283->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53282->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53281->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53280->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53279->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49938->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49931->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49930->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:49928->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53371->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53370->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53367->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53361->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53358->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53355->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53352->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53347->202.6.172.98:443,1,0.001336898
FN_below_threshold,netflow 142.20.57.246:53345->202.6.172.98:443,1,0.001336898
