node_group,src_label,count,fraction
TN_high_below_threshold,file: /etc/periodic/daily/130.clean-msgs,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/404.status-zfs,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/407.status-graid3,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/408.status-gstripe,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/310.accounting,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/100.clean-disks,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/450.status-security,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/420.status-network,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/200.backup-passwd,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/330.news,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/210.backup-aliases,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/406.status-gmirror,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/300.calendar,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/110.clean-tmps,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/409.status-gconcat,4,0.008000000
TN_high_below_threshold,file: /etc/periodic/daily/401.status-graid,2,0.004000000
TN_high_below_threshold,file: /etc/periodic/daily/480.leapfile-ntpd,2,0.004000000
TN_high_below_threshold,node 2266978,2,0.004000000
TN_high_below_threshold,node 1224558,2,0.004000000
TN_high_below_threshold,node 379825,2,0.004000000
TN_high_below_threshold,node 418319,2,0.004000000
TN_high_below_threshold,node 2266969,1,0.002000000
TN_high_below_threshold,node 1224568,1,0.002000000
TN_high_below_threshold,node 380419,1,0.002000000
