case,rank,node_id,node_group,operation,type_pair,group,original_loss,ablated_loss,loss_drop_when_zeroed,captum_attr_sum,captum_attr_mean
TN_high_below_threshold:22:87004,22,87004,TN_high_below_threshold,CREATE,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:22:87004,22,87004,TN_high_below_threshold,CREATE,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:23:87002,23,87002,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:23:87002,23,87002,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:23:87002,23,87002,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:23:87002,23,87002,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:24:83842,24,83842,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:24:83842,24,83842,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:24:83842,24,83842,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:24:83842,24,83842,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:25:83839,25,83839,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:25:83839,25,83839,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:25:83839,25,83839,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:25:83839,25,83839,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:26:83613,26,83613,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:26:83613,26,83613,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:26:83613,26,83613,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:26:83613,26,83613,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:27:83612,27,83612,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:27:83612,27,83612,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:27:83612,27,83612,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:27:83612,27,83612,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:28:79224,28,79224,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:28:79224,28,79224,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
TN_high_below_threshold:28:79224,28,79224,TN_high_below_threshold,RENAME,subject->file,dst_embedding,13.643624306,5.345820427,8.297803879,1062.119018555,8.297804832
TN_high_below_threshold:28:79224,28,79224,TN_high_below_threshold,RENAME,subject->file,dst_type,13.643624306,15.072014809,-1.428390503,-4.285171509,-1.428390503
TN_high_below_threshold:29:79078,29,79078,TN_high_below_threshold,RENAME,subject->file,src_embedding,13.643624306,12.406529427,1.237094879,158.348144531,1.237094879
TN_high_below_threshold:29:79078,29,79078,TN_high_below_threshold,RENAME,subject->file,src_type,13.643624306,11.389161110,2.254463196,6.763389587,2.254463196
